0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,class,procedence_file
-201.2872260024933,59.68463893396103,-27.636781353088285,15.855313917066663,17.769014011002987,4.569138457632856,-10.218560217739581,4.169198536074997,-8.63698560943924,-14.00324537201695,-13.94218399272687,21.352307617531412,-15.726694512056673,-4.842461836740071,-1.4480035724801776,5.212675176385424,-3.5187549039988073,4.287532763072024,-5.987349592393808,7.1366627461211944,blender,1
-193.91925934631857,58.451100244599836,-28.26912992671105,14.920528969325666,17.602396162021613,2.0812607608721185,-11.247552558190916,3.8253043355737786,-9.871085945340175,-17.56525723529524,-19.051406001796575,21.46934335135418,-11.275878392982895,-2.7402308396449735,-3.6383511484395705,2.871659667994094,-4.812134496303604,7.954741203051372,-0.7367711639151251,11.898793532278598,blender,1
-244.7999834519847,71.62095723794235,-19.60220859791937,17.8558657361654,17.945654819996502,10.183940713177407,-5.480002625468561,-3.101038514954906,-12.26816883670857,2.693851650808789,-15.00078502313826,8.298876693477116,-7.017074461597258,-2.492154760122406,-6.240425384930594,0.7324890054250518,-4.250957293804427,6.827119995079113,-4.7956184229266405,-2.7298006442907843,blender,1
-314.92684613796484,73.64462720100995,-5.65751804345344,19.87730949594568,19.534503732936642,11.790886934828658,-2.714251888405389,-0.5031643841281013,-6.3743174806301255,2.1535184361776563,-10.837038683467712,9.417114880311077,-7.955498898975024,-0.07803758201250954,-3.0131781981981898,3.144543384947615,-1.7850290371113542,7.202459412448131,-2.429634907491588,1.1057583910841586,blender,1
-204.41957137447108,62.26381389545566,-23.647852326153426,16.452740274138833,17.522674321186084,2.6434243434067275,-10.557692666742302,1.6790403533907534,-11.754562128926814,-16.793667092774655,-12.473266114688492,20.407718077505926,-15.411738788180578,-1.1896091153395791,-0.5883617195410089,7.25998310320917,0.8962973375827376,4.959992709446156,-5.4185027981313345,4.857858224448759,blender,1
-218.65343589565506,62.73876491812024,-20.94451720870077,27.765275029673663,16.988554117044423,6.5869695519103235,-12.559861597291881,1.2094412712519922,-6.250015524358999,-9.135597808750077,-20.60776319098181,10.283475656634856,-11.428863537530866,-6.796585798092959,-5.661138365730737,4.290171992716976,-3.5777407314970384,7.050417241023123,-4.224987564752686,6.5901043190234905,blender,1
-204.7499210828434,59.3411167816092,-27.621769952327924,18.224876261490838,19.353306099297413,3.3888188410923306,-11.09953798328854,2.9367647447395586,-9.451164394257919,-11.083403406718283,-13.17734110716826,17.37358496045017,-11.71285946699776,-5.137123174132493,-0.6302928747361164,5.320583423339661,-3.642109938993615,4.432257676257338,-6.033785365467152,5.719991069772612,blender,1
-206.43260266965262,48.36467281657581,-26.80893123682863,25.964948177107992,19.602831931902724,0.6453843962988091,-15.057663243370365,6.932603376321149,-0.24607009978603295,-19.750430701924603,-19.480706379435805,21.403498880900166,-15.108044027046603,-3.9922878113555713,-1.948380849409185,3.958259015424013,-3.94564074861928,8.204402236874671,-0.5953981192433427,13.624938160356926,blender,1
-259.7428334617519,64.29073445975182,-21.02879438368174,27.425339259267503,16.140955577729247,13.01121022007904,-7.583613521245325,-1.9044407597938506,-6.240078108212415,3.443972139381476,-16.31199408076642,5.847855876292938,-5.52820070231431,-2.467955997007202,-3.981696695784968,2.180496624536893,-5.365692212750001,6.387057011905252,-2.6985647321249853,-2.68182584104752,blender,1
-220.49434572071996,57.05181855135013,-27.593488920055552,24.249834835719785,15.956564890984296,8.706367206962565,-11.988464106140073,-3.0016703776832503,-3.877160683808178,-1.871786419394053,-23.5501023277744,10.894286040018192,-3.841372604866103,-2.0661692353228216,-6.69593001757612,0.260848678518953,-5.13861345838368,5.712093234239838,-5.534513748220177,0.7957651658073143,blender,1
-243.00354465254276,60.746775403208396,-23.73361170322096,23.87929750712224,20.605141003978034,10.294011815495155,-11.482352969885074,3.042172396683435,-3.664773100459089,-11.408062032767523,-20.18456860619681,12.109335989918861,-12.382266440684043,-7.4223141065820855,-4.498271344278827,4.285214879760508,-2.4435401278576863,7.230232913066502,-3.2999693487703747,12.8241991484184,blender,1
-221.13895510025782,54.99480946279981,-24.255147478585112,23.932230172443152,18.458344034440692,9.632304842261487,-11.641040870010489,1.9717395797101291,-5.71681726655305,-9.258304328387913,-18.39887260020999,10.815393001267342,-14.683183410364434,-8.33114815399291,-7.309554539674408,4.407447130285195,-3.167351501914907,7.865552732691159,-0.8620565380821426,13.656131185593114,blender,1
-184.77753197867113,49.07814384234128,-37.815472744821015,19.258903304811344,18.28611126173601,7.844302701291767,-9.925387685066092,1.616241970566485,-6.885315665450683,-15.000898680434553,-15.170869596761042,14.39895813374524,-18.110358547531696,-1.2454077850356027,0.6464454804016941,4.1377553145572765,-4.970391887240258,6.508589924876875,-3.1573834240242924,9.98260670293885,blender,1
-208.65083600335637,55.36189595110069,-33.40064780357721,20.201891892491695,18.50665565158375,8.102429555731609,-8.871191673375323,-1.3736376550590887,-7.398115465381609,-5.986123257753224,-15.847824406434533,12.759438918191737,-9.994601665896413,-0.41761189539321625,-3.0103178528101426,2.5414645413214,-5.051384602522391,7.2823986326233525,-2.013711814744284,-1.0768152479813344,blender,1
-232.97040689301195,61.511650231110046,-28.50840175077681,23.981850356263013,19.84751560327624,10.461146983044006,-9.618046177939133,-3.413949139442528,-4.467684516501889,6.043746451554982,-23.750426784435152,2.2273932750800705,-5.053168173867137,-3.005996657632598,-5.259230285061273,2.640106081414942,-5.623867355364857,7.314571936815277,-1.73469322374424,-4.841542139180837,blender,1
-286.55220653089424,79.96962803587162,-16.83666158993584,32.09280698203142,17.525488876938297,6.516645308102855,-1.7366775085837418,3.0688103720007365,-9.876277898328532,-4.426128110981874,-13.171904897705092,4.881927250173115,-10.11232587310123,-1.849438299023406,-5.871777255354571,4.828768972312184,-4.604884981072838,3.777662020904079,-2.1248169287161622,2.4802252436067644,blender,1
-222.4040728657067,60.819230798642984,-32.98000120017715,17.523687468120762,15.21424720081222,5.762735783046535,-8.784194057221336,3.6125162851981982,-3.32900522275093,-13.024595504565925,-13.819829242412192,15.7366182477972,-16.62135007355132,-1.7600755783411663,-0.0891960562212192,6.495057811875748,-5.683496072629578,5.011590499902192,-3.76085226634397,7.962730410314758,blender,1
-197.0629872812521,57.751572967715084,-27.34218995456324,18.015819319538586,17.689189555751682,1.6637016661137332,-11.474305228054764,3.1651410018892863,-10.066089446712901,-15.406220971547398,-18.466666493808084,18.67071185364064,-7.349445328370203,-2.6084353153517563,-2.4412348948268296,1.6996174965079418,-3.645016808519959,9.162105794694302,-1.618539037416898,11.065807210267687,blender,1
-217.65041853968762,63.9040599971005,-31.260222896342523,21.72420495266484,17.39754473154262,4.775436915587435,-9.92246265063468,-0.5051767861268376,-6.610629490786286,-8.930938966323817,-11.68225211767399,13.535633404563784,-17.067243583445595,-2.6822039500055386,0.19378025747656807,5.5570976100330505,-5.832767544801309,4.6991829240606595,-4.284805206659628,6.963906412792702,blender,1
-208.93640187925587,62.134514115263116,-32.93123646959083,17.853027440104384,19.303548628465244,4.0745209043429345,-10.752580576336895,1.61850639140803,-7.448498344416531,-14.98623103468984,-12.081500843432694,19.122532318342007,-16.380756161227197,-4.509210433140539,-1.8613025252045827,5.0741964961308925,-5.2997275570661495,3.7234018497521153,-5.42237312177749,9.214417706893057,blender,1
-201.54852176778985,60.8789871588146,-33.70966743689127,18.585894326720297,17.8624597109637,1.850858475539416,-10.751745429191192,2.2125681104482604,-8.867847552727458,-19.28011037972655,-16.952435507930932,19.598871906988617,-11.53139157839595,-2.310450253893183,-3.847405003580189,2.5773778926144475,-4.787190079699069,6.869625580485749,-0.7164485141142328,14.070609875914462,blender,1
-252.37408086893748,73.7573018768644,-24.40195439628238,20.289907464424427,16.387190927376604,10.29115279458487,-5.538350790583334,-5.00660739490097,-9.808478402578773,0.47603349604688106,-14.259163060894025,6.689006071890055,-7.711629481546023,-3.506907428754092,-6.668733518100745,1.1787000428047738,-5.774529373643475,5.797310350594191,-4.670826694931455,-2.13333546676346,blender,1
-323.44133332639285,76.09388187206287,-9.16996992320336,22.10377802057769,18.357611281412566,10.777167764820758,-1.6378694372084388,-1.6541270654679314,-4.591471860831,0.8435238316014048,-11.14805788786491,7.433324731656443,-6.609101302770729,-1.3993196281604878,-3.0795070007343117,3.8986351385287383,-2.7781252435125023,6.473698606447205,-2.9466230940609033,1.9142162739567958,blender,1
-213.4876416883755,63.92631235708587,-27.69424537604639,18.952996504160968,18.124446558669113,2.469002157645255,-10.130990332289493,0.451523174285189,-9.370653274088028,-17.785454360716763,-11.469770159770373,17.68026145259165,-14.674212910844481,-0.7686621312667486,0.10745277214546081,6.72725898163291,-0.5777655848480832,4.52819123358632,-6.220549833094654,5.602957647870663,blender,1
-247.44445880720696,72.18400417706968,-18.6371641989674,19.91545690390126,18.72750148950934,9.486784255441657,-8.259803326870829,-2.619982854378215,-10.54372056027183,4.928889613197741,-15.077294865881651,4.912331346375102,-3.7226074624097683,-3.4035568629745554,-5.704482183622767,1.8943580448630644,-4.459608594947245,6.164333560219094,-3.131015033962853,-3.583310428204692,blender,1
-317.3134311664376,74.05786741878009,-5.3521118649799275,22.696314414794855,19.64654239918807,10.345748245634189,-2.505920003796249,-0.30088711606989854,-5.449398591701683,4.885989031039927,-12.57844158997201,6.817988349977624,-2.792021140845548,-1.3160346242725,-2.1710781209686267,4.479985434097382,-3.227487094534472,6.924349825841677,-1.7345324127263189,0.5577962227342255,blender,1
-209.05712901923792,61.76037363972537,-22.711077355118697,18.672840740686226,18.881881584935268,1.6292721367774683,-10.99975010119903,2.4344530849626804,-11.676353703668896,-12.670350742957522,-12.154911670941747,15.966518146939961,-9.693637904367698,-1.2085045823055887,0.8091692637395187,8.133443379813972,-0.3409082406528272,4.403952247129272,-4.907963700264965,2.582491390230772,blender,1
-216.1943309746808,61.719923297351365,-20.0561246958412,25.160585418659643,16.298651976322112,5.757248213970285,-16.1599846679065,-1.1064550435266,-7.000960581193383,-7.421177477565388,-23.310175517647252,7.882904042220383,-11.823996773968528,-9.356582860461264,-4.247042609616703,2.098487500275426,-5.498061606309552,6.36807612353775,-5.7988310432693835,3.5495919050380578,blender,1
-204.53290482787452,47.54035679337734,-24.611839850085982,23.741613784662473,19.38278426193643,0.23208899629966737,-18.136971788722725,4.433530123852217,-1.6731673834353407,-16.015020482485887,-21.6200599908852,17.726200907330856,-14.239403511790485,-7.277503622154648,-0.49565312357882757,2.871476315030531,-5.4250653671124995,8.275972753163728,-1.5662103203011406,10.975989044285772,blender,1
-257.881235460432,64.50677339634193,-19.079122855523167,24.55131167215682,16.010478983226925,11.627881828289823,-10.769507127154771,-3.4134009679755923,-7.119383770534027,4.080829272342213,-18.579124191447267,3.968652518751973,-5.744255934452807,-4.770592427549801,-4.210108835891778,-0.1395559788166582,-7.063571241599487,6.218759165981718,-2.805063664774568,-4.703356659622898,blender,1
-255.499737671334,62.35653465758183,-14.839764596766278,26.1019120761658,17.89709137386774,11.858753215218822,-9.77482257228991,0.33931138821579626,-8.385378549359087,6.289291655526239,-17.13581321077634,3.1990887546022737,-2.3958719292860713,-3.216852064085498,-3.528826776160676,2.7516553706827365,-5.242902826921375,6.772321131126773,-1.0326889576970293,-4.789978374332936,blender,1
-218.9288154052611,57.09095975586141,-26.148697386239125,21.191028385432016,15.507642969357928,7.476076040788944,-16.077255879546705,-4.605299972901422,-3.7328449882766845,-0.4575102262579892,-26.388836698035785,8.06907588331855,-4.433419940471243,-3.6554845469296735,-5.461342846541488,-1.412595090215072,-7.490395787319007,6.108427125313673,-7.32641474053026,-2.2355640286632545,blender,1
-240.58906735200455,59.13267477034746,-22.450658730705516,22.755033778339037,19.09334581439182,7.481374681831415,-14.984765943487595,1.151760905058987,-3.826838355885514,-8.23025404892813,-23.959220529519044,9.444812822649597,-13.001852966135132,-8.753276233046702,-3.422101441415416,2.6144644122698186,-6.299552330322282,7.355846142172618,-4.50242652724386,9.03154561023276,blender,1
-219.03768986021197,54.812887843454796,-22.884067101058942,20.650237970004056,15.125178072672815,8.435167104799977,-13.878623843257522,-0.9016098702749842,-5.516158980857406,-8.046247185144292,-22.930624934664635,9.593663904294877,-15.30231898124716,-10.032530308130124,-6.774949597867119,1.8643251208286695,-6.578637873836368,8.680207124531659,-2.4081800876612323,10.577180226741618,blender,1
-184.44415850941004,48.9199741507596,-34.52039062851327,16.38509014139879,15.08472518491089,6.624777965959256,-14.439228156333751,-0.5136989664575727,-6.295266287230164,-10.520512067082748,-16.61974258101594,11.486179740440756,-18.603295603044096,-3.6843437618273915,0.7285390670420906,1.1777640431725294,-7.001511084506025,6.394884872113119,-3.5299120265478643,7.216917250641449,blender,1
-206.67319638937238,55.59016240211393,-31.703234610366724,17.918978900915377,17.35696264350374,6.470262026221593,-12.255728887927557,-2.5784572533526506,-6.567027793608067,-2.8414481443934183,-17.533120344607433,9.524134881345299,-9.219425993151305,-2.443866251592731,-2.4538420263633522,0.9084050513150083,-6.787726309990897,7.574951906927982,-3.0431759988776794,-2.526896919483213,blender,1
-229.96153872215154,60.46466568609926,-26.947129122430585,22.672931873037687,17.748816555085224,8.220724676262249,-12.806307249951006,-5.809633165997127,-2.882067653063102,7.777866560414127,-28.049843304143685,-0.9961675324820501,-5.891011693883078,-4.747835789734876,-5.044835599736847,0.5021251781190307,-6.553777323158884,7.8304969507893905,-3.4201215201547592,-8.337619574135278,blender,1
-284.21483669990704,79.60890080485109,-15.673839308690381,29.691132511904605,16.338975098218544,5.165688329724666,-5.148851316816081,1.4197178750781025,-9.663510171239816,-3.273166255229914,-15.765573573481886,2.9499429435131366,-11.076494365356913,-2.9502034425796646,-4.519532555458976,1.422767864954934,-6.565784945801801,4.0928103735779375,-3.8093198696599426,0.14418916561405415,blender,1
-221.36279232228247,60.47345485628714,-31.121308756732397,15.521888263288304,14.263265372415853,5.5727968635094225,-11.843247195783302,-0.07475507971075519,-4.382847656254881,-10.908024689513958,-16.409721749643115,12.4329017636183,-17.03718074275642,-4.165433510594318,1.513261456830939,3.5711753680378147,-7.158029706186773,5.0067911045398645,-5.262802683581987,6.261781963043485,blender,1
-216.42523015989687,63.57449686140366,-29.99969377229647,18.39715940893318,15.934741371665028,3.8918015232550407,-12.280386687878382,-2.8049305107704234,-6.024018258090625,-5.975411556081776,-13.890018116792382,11.800384815198019,-16.6290336876033,-4.500017939094208,0.21395791432917238,2.2397787338062347,-7.477153520771561,5.117004354774067,-5.581079062348002,4.775407454852102,blender,1
-207.3943711283186,61.84193055205738,-30.79679048253163,15.796553946894877,17.952998416530907,5.4191668254891745,-13.120945042829554,-1.3195867531592682,-7.180227799475986,-13.192110677362448,-14.843367718129363,17.670085701199092,-15.504157162179327,-5.5094144184210005,-0.6650379237474744,1.70872473039231,-6.044633751548902,5.006523244765683,-6.254334614195308,7.008451162637284,blender,1
-215.9855764486978,54.57409337892517,-22.03843615544037,23.909165845820443,17.362364272884278,8.083027187001097,-14.507736577054327,-1.2289625849799075,-5.756276737686837,2.8242980668608197,-25.080745651841177,9.215798133782728,0.030767365561117168,-2.7540886305364998,-4.96006349594283,0.16800187815640272,-5.424842315885817,7.077887643791774,-4.045494061735787,-3.118063032599959,blender,1
-199.7099978154597,60.018749183784735,-30.86938599740764,15.50692458971272,16.765323632568137,3.348151571340753,-13.645496337773798,-1.2799873960688992,-8.347773132241388,-17.556211631616105,-20.417593966420853,17.76002747894778,-10.854753361046527,-3.8261492804714017,-2.894543733910321,-0.7131513117810826,-6.109884515145892,8.48617276953424,-2.0778053164513346,11.272731278332204,blender,1
-249.6802009140236,73.9471821439782,-22.863047827799274,17.315171417403604,16.01824563748628,9.537056727470432,-9.348193134637821,-6.391287141375683,-8.389926889012841,2.3001412026495807,-17.945187365251947,4.67612791427672,-8.069516169599257,-5.322165460757817,-6.125488437946796,-1.0779475442844588,-7.106294569629538,6.256204653903163,-5.429650108216979,-4.335003456839728,blender,1
-321.0235168219022,75.05565763326389,-8.12267746345225,20.397492482716665,18.270873915689407,9.229226656575893,-4.303043102204308,-2.3339068438749724,-4.243232057514713,1.5234231101390097,-14.374696739932322,5.69542561834002,-6.539780379860301,-2.6392336875439306,-2.6820603292721126,2.360210921823962,-4.731388127042821,5.836789174666833,-3.8429452394381833,-0.18200656192414025,blender,1
-212.5622523122399,62.333430211137305,-26.384953699534915,15.552839846616743,16.744788834790636,2.2083901488036393,-13.3500373069772,-2.0768892568617554,-9.518936118244863,-14.848907073108002,-14.48960273282218,14.995798942525491,-14.592820723363655,-2.496392153806162,0.7645459788369324,4.740619457760236,-3.6078524206096274,3.90255554608104,-7.84194496976277,0.9957583586906906,blender,1
-212.56213688450418,62.93713966186863,-17.054741068714875,24.996831029871963,15.031809012446061,5.451283772583904,-16.025729148346013,-1.0120176130889362,-6.853127530465864,-6.190622921555264,-23.01313685151406,7.341312280423498,-9.879974661698682,-7.889044871202349,-4.543804881895729,1.4359450273882604,-4.364024472608943,7.198787138836906,-6.1664009421813475,5.030693321745657,blender,1
-201.06215314804552,48.74047904222192,-21.76930929940269,22.967583291565845,17.43691865680348,-0.39886688369752904,-17.612106565923494,3.868430494981188,-1.6375861693499663,-15.828315676507824,-20.67717739291978,18.169955708041055,-14.625206206666984,-5.719721568648117,-0.9323913182204868,1.0118267625991881,-4.418488965933501,9.75414018669321,-1.9415553935729488,12.125708473607798,blender,1
-253.6383418054851,66.23774749270822,-15.542936485685647,25.33957997237644,15.535228829561472,10.994765216810848,-10.30643318432044,-2.986733288039364,-6.74175072963669,4.548573036926609,-18.717049394745956,4.322392203602758,-4.8051426591571245,-3.8376768380891693,-4.6634007659239645,-0.34991497289689333,-5.4121402868796835,7.138996878871222,-3.0670121152388017,-1.7298097995436597,blender,1
-214.19423238618478,57.40661197868236,-23.464819054308094,22.183157846071346,14.461871148571625,6.629345358895946,-15.97605523629213,-4.017314416172648,-4.021406482088807,1.4024063815269816,-26.492334446719575,7.732003242654779,-2.4636738424539226,-2.7317812367839953,-5.9412154268131285,-1.2106898997218216,-4.949082311207901,5.53647644793081,-7.052973421802726,-0.45225002202441644,blender,1
-237.08739425016208,61.58924685690778,-19.832416278778446,23.13708404096171,18.212482945981257,7.098749841902723,-14.254452777336427,1.836604422798329,-3.558699179619063,-7.166566581862613,-22.46139564352773,9.168491793600404,-10.673882185682128,-6.953056225645494,-3.6488190733973047,2.036468947664713,-3.596852973698026,8.003684607145763,-4.771009127277574,11.387620617156276,blender,1
-214.0444860201009,57.88083237299579,-20.97659042817804,18.81598804980927,13.728875812258755,9.565112986349991,-11.313872093445164,-0.17860354533037773,-7.8579705402694415,-6.439511447756674,-19.252116397883277,9.173770503913278,-12.421646962978114,-9.213387110117718,-7.7526016303742376,1.8731496378529857,-3.150426562404746,8.92895626970324,-2.74968235058465,12.766774699622912,blender,1
-238.01764401737051,58.20321526692044,-18.250981065824483,25.078052607057234,21.187088445280537,8.358346744923391,-12.718443247638922,4.34667815620615,-5.394415506733829,-5.482289872189776,-21.46895307748034,9.89492922276847,-9.058108914591461,-6.954892132047386,-2.7184654057504614,5.216905643199162,-2.882185177202483,7.8547632916804035,-2.0954309046911304,9.879311881719115,blender,1
-181.53525214088555,51.482565243019984,-31.89503226201619,15.57695199822689,14.544662024330899,5.051718987638664,-14.467546765454006,0.6779163517238042,-6.224620696242362,-8.960383320033516,-12.899824996519218,12.358467717820849,-17.925347365528076,-3.8841979980938626,-0.9526834006006711,1.698702427932142,-5.088179158191242,7.173363978572577,-3.240927194111445,8.206874005859465,blender,1
-202.61989993028382,56.83397933542099,-28.763036564979725,18.028462649237234,16.767107277845,5.920073123398736,-12.515062235354005,-1.9362736711010353,-5.355027977414146,-1.7563374662231943,-16.905747749171347,10.546162040318618,-8.128422550729436,-1.6578711376507342,-2.92318168876492,0.7933068659546207,-4.240790078067393,6.96712902072004,-2.250660374487583,-0.21395255894421458,blender,1
-224.77015294443646,61.49504629944614,-24.396904782440284,21.22858457643725,16.12033817955806,8.14024648599319,-12.593304239413868,-5.82122592826044,-4.203906408038004,7.8012257696716025,-28.932935700923256,-1.4625494463976703,-4.541306426037059,-4.678291742113647,-7.470779965981521,-0.7552601564744879,-3.799649354628403,7.178273208039018,-3.0307262992428297,-7.036128159072845,blender,1
-280.0868124069487,81.79582851891095,-13.19244458335649,29.163560156307344,14.976243831383535,4.858711927190544,-3.7857486055012526,1.2199600830520294,-10.25537822660954,-1.9867365859746193,-14.173033146410447,2.901505670151071,-8.802523425499812,-1.720313183866982,-5.460406121123911,1.6196148316344936,-5.034890927276385,4.850892097560822,-3.1665020361573766,2.0019178636319457,blender,1
-217.95356064313575,62.4108315603152,-28.709179619732517,14.967225023742994,13.524798811182826,6.376309506622029,-9.67051507189066,-0.7222083895240224,-7.098652194754696,-9.758627191446402,-14.08908378126432,11.619464188515163,-15.04389646739906,-2.468866898531356,-0.019529251695930148,4.173016612310656,-4.950775759233794,4.996045629275,-4.783466346152976,6.645000655457526,blender,1
-212.91892177601477,65.5082112512657,-27.8111295630925,16.670931783076423,14.529873381221432,4.124006349875839,-10.681608056885928,-1.8730636334050699,-7.212764498278146,-4.612176812332365,-12.312521348342786,12.522509314446273,-13.869848205841391,-3.538363527992344,-1.9123745347767942,2.2379095256843202,-6.208399314661643,5.451128523671628,-5.228912163163157,4.964327669834972,blender,1
